cpu_usage,memory_usage,label,anomaly_type,packets_count,flow_bytes_per_second,flow_packets_per_second,container_cpu_usage_seconds_rate,container_memory_usage_bytes,anomaly_type_encoded
2.189340352126365,8000.227069471723,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
1.5489771756575097,6935.94658487031,1,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
1.8178542480208155,6511.365853659716,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
2.6738714285896865,5126.059033074683,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
3.241668527940605,2463.5476615478537,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
0.0731767912860461,5074.094360150103,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
1.0188390770183964,5424.251874465587,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
1.602476304496717,4548.075493706481,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
3.131569554402053,2628.67408293724,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
3.728573372854424,1627.7691639433851,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
2.262970846741686,7649.3326641670255,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
0.9617555740509928,7716.2119247737955,1,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
0.6980302997358137,8101.860172430382,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
1.654919600199643,5019.486902393639,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
1.81261637603008,6266.862307025059,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
2.3550590772870725,699.7331515406067,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
1.9448973838455863,5814.282117741339,1,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
0.0901655426197596,6178.47851192497,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
0.1060884484525863,1606.8807821769697,1,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
0.8959802322292201,2018.771446121843,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
1.4135401719046774,716.2954906091245,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
3.623089745549906,6931.968758375878,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
2.639972077745284,7291.567109146384,1,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
3.4861603553821228,3076.735493597511,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
1.60208017750158,7197.288499514346,1,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
3.0526040397807703,6112.208487069255,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
0.7670540443965095,4781.9362513253245,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
1.91265363879508,7003.52149077733,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
1.9612491171776147,3948.408190446383,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
3.659411785465456,5631.766900645325,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
2.104547921300484,8130.812220882366,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
3.178897116977528,6179.471406812409,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
0.3590646405264355,2678.683862648416,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
0.4964857645614153,5677.5735954453785,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
2.9421533476745174,347.60973950063726,1,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
0.0962981281332333,3459.330004442219,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
1.41946452141458,5924.826065792136,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
3.4655011734786245,3082.626761834249,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
2.958064872237642,7160.498138154001,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
2.1582046624616846,547.2583119547835,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
0.5684437048054898,7167.811674856164,1,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
3.754856220777856,6613.352203866489,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
2.586571220752917,2428.586837582251,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
0.7078308321713869,2121.17872615378,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
1.4060691265294871,154.61275035600374,1,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
3.444153163343936,6831.644868730064,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
0.7923989909287217,1129.5922670814962,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
2.7455168260636844,7784.109366377395,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
1.8968081177989384,1791.1643114999831,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
1.4038257031750314,1175.5184086355684,1,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
3.318473168312955,1867.1100823144045,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
2.138565415697988,4551.904012927951,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
1.974325419640914,7529.853093241874,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
1.958174097072208,5073.748044153731,1,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
0.5988990175782463,6036.356904661085,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
0.3457220005313286,6951.581859296777,1,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
0.3391553240076219,6677.546092442535,1,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
1.2013673946555912,1206.0419673588185,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
0.1537243419877634,3209.628248932344,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
0.4970160246426953,2006.6481133069365,1,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
0.246083979201471,3661.9853337203913,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
1.628989522084022,3270.897481336405,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
2.675203682996679,5169.921909587841,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
2.1673404166316312,6246.302102288008,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
2.564903866059945,6597.932165769822,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
3.5476432650078467,1986.1707883699971,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
2.076508703534436,5189.754459597393,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
0.3817272943544849,3398.3633730751308,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
1.3904796720540609,4282.048674045609,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
1.831582472077851,7211.679111851099,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
1.98888370489786,6846.333160563312,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
3.069817455286455,8086.51240839125,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
2.3162548476713853,3572.127796397712,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
3.8933176434109575,1877.2700097346933,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
3.322599016422395,6129.946725742678,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
1.4686278765022918,8076.241860704658,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
3.3515039996376057,2523.6782698235875,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
3.261506738085773,6023.707265260131,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
3.7499181739679552,1085.0151680913468,1,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
3.134827960587729,7220.720775838923,1,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
2.545107126269459,2838.166844723907,1,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
2.227331272565786,2088.637370239029,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
3.3085271706544788,1685.0995234222555,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
3.545228784532686,6270.912953297762,1,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
2.5525474580076657,3218.9112223593597,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
0.4460349554075198,938.2642154046588,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
3.182329786319108,2459.503625768233,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
2.900116935232674,7286.519694422113,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
0.62760525655901,3876.4700696013497,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
0.6339429896237183,7221.874219895944,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
2.041014307645093,7486.325352928775,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
3.4071440497249363,2404.507636242901,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
2.851880749564176,2392.671612884622,1,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
1.3748005150185303,7089.261152542716,1,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
3.998829512471428,1354.0665221151976,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
1.203030475038621,4005.733448591449,1,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
0.1047080589707336,3975.387557250784,1,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
1.0368614967006846,5079.702943932477,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
0.3503741142983032,2546.949881642705,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
3.189829266991232,1502.856308940206,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
2.2053248436363257,7201.662855578615,1,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
2.325068946801712,3576.221555384245,1,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
2.833475271042695,4905.999197472686,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
2.972836414567904,3525.792802904253,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
0.701120239461805,1271.0809960395045,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
1.1304629077890214,5665.573649832349,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
1.0520720776225545,5067.696164431466,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
2.2120337038843982,1510.24597342159,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
3.107634279571863,2684.9309111828507,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
3.6698523844841,3253.4200556530905,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
2.156284604277941,7900.006526723468,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
1.054111537292301,477.8067095213037,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
3.328018236952804,3367.571614009883,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
1.2017425470291885,7607.833790146678,1,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
3.833628170563209,7891.85395786524,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
3.088807928608098,1444.4133269820986,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
1.8456994793604884,5492.2550914502135,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
3.0362314882882058,2903.9481132770534,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
0.6772971375205268,49.03558634433375,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
3.261469694161939,7811.907330071146,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
2.02124552945346,2666.512825387252,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
0.7120881522257969,5609.8028851017225,1,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
1.4924512195412292,6378.767587185555,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
2.670787400963204,579.5804567651294,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
2.4997154224491736,1113.150760971875,1,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
0.781287359507485,5598.540215355059,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
1.7780643783027212,5176.336593990157,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
3.934001690947583,4508.354235879936,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
2.1139098433195027,2967.4978132498136,1,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
1.8723747246003015,5747.733357714095,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
3.588426062650293,5240.8363266158885,1,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
2.424233150909373,1589.318570207044,1,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
2.311384805198869,5815.303452247283,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
1.9387676013253947,4769.196432439277,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
1.4677658741907766,903.3919257859598,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
3.8737048426347416,5283.968390604088,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
1.3666190719262177,4697.312534866794,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
3.525925123507222,4871.999696053561,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
3.370830387515418,4888.015622308577,1,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
1.1300455540055672,807.7090079708387,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
2.979001857259945,3562.6202528091635,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
2.938383829929025,7619.036006730157,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
2.4405908544158725,2775.5034436617934,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
2.618579710404892,4368.680060352799,1,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
1.3877648407267815,4687.68562099295,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
3.511745104382773,7597.168047516179,1,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
1.3075002307004475,7250.49080977334,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
2.6023708939524477,6981.66371877028,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
3.1266227362887187,7122.137352935755,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
3.0004222745617057,1236.5693701767132,1,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
3.043780753568238,3679.8278384243313,1,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
2.2421570080675077,4321.801718578642,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
2.013863646958019,3985.4255022608295,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
2.9832965420223965,1236.1553467602162,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
1.9472623262555315,4751.468618337125,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
1.1385469911873356,4309.518695375443,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
2.833810703277786,2601.581905885848,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
3.12458758048613,4720.071157719226,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
3.9981747070998015,6855.621921334258,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
2.141780722179033,6984.16781460478,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
3.0214788464398605,3119.895868324605,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
2.0058117859057965,1289.8519166288088,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
3.565095303847763,7362.984583216288,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
2.364417530572662,3378.715068398372,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
3.9482470604280784,4082.5402273929785,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
3.948364312998848,2388.314868830056,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
2.6668690780194058,6395.672218165562,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
0.0331031111536757,2285.2860367286285,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
0.9402501031553868,754.9286798065268,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
2.1627013593682545,7474.511683596675,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
2.673270952454416,3907.0810001176696,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
1.4115809333734712,3923.478895750459,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
3.12320216158373,6013.33007066316,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
3.3289245869767807,8187.5246236052335,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
3.217735564094769,3087.291665982235,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
2.3028669811315488,2537.0493925730707,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
1.9518179258469208,3293.622985788963,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
0.5224108176118363,2957.494182631308,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
3.345337164569866,3233.8797660773243,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
2.4667707542502826,4047.001298024994,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
3.2573576021630912,1213.830986908005,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
2.833347541983516,5529.22411888494,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
2.6490968777456456,6903.096040207631,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
3.946973445245237,4063.8675168512,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
2.0002939860772755,2783.8046053702383,0,system_anomaly,9.0,42723.71013483681,1326.3786956352951,0.096721488151312,61784064.0,1
